OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175366415,28555,146
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175366571,28711,147
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175366584,28724,148
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175366600,28740,149
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175366616,28756,150
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175366634,28774,151
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367191,29330,152
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367221,29360,153
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367252,29391,154
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367438,29577,155
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367451,29591,156
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367467,29607,157
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367482,29622,158
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367499,29639,159
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367684,29824,160
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367715,29855,161
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367731,29871,162
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367747,29887,163
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367938,30078,164
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367952,30092,165
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367972,30112,166
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367988,30127,167
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175367999,30138,168
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368169,30308,169
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368216,30355,170
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368400,30540,171
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368415,30555,172
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368431,30571,173
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368446,30586,174
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368463,30603,175
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368630,30769,176
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368647,30786,177
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368677,30816,178
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368692,30831,179
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368848,30987,180
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368878,31017,181
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368895,31034,183
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175368909,31048,184
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369095,31234,185
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369111,31250,186
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369128,31267,187
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369143,31282,188
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369189,31328,189
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369327,31466,190
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369344,31483,191
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369375,31514,192
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369389,31528,193
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369405,31544,194
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369576,31715,195
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369592,31731,196
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369608,31747,197
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369623,31762,198
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369809,31948,199
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369823,31962,200
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369839,31978,201
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369854,31993,202
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175369870,32009,203
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370047,32186,204
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370064,32203,205
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370080,32219,206
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370107,32246,207
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370262,32401,208
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370293,32432,209
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370309,32448,210
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370323,32462,211
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370340,32479,212
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,D2C41EF2-0E61-65D6-2A1C-66631DD11C35,5E9632E3-60DB-0CA8-D76A-90B3A0744C97,1677175370525,32529,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,E80DC6A9-5C50-886F-FB14-47DCBB099884,39A0B777-5B40-EEE7-5D82-A1CEBA8D86E1,1677176501889,0,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,E80DC6A9-5C50-886F-FB14-47DCBB099884,39A0B777-5B40-EEE7-5D82-A1CEBA8D86E1,1677176568139,32525,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677184998455,0,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185009372,10899,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185009421,10948,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185009455,10982,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185009505,11032,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185009588,11115,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185011288,12814,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185011337,12863,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185011405,12931,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185012355,13881,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185012455,13981,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185013204,14731,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185013387,14914,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185013570,15097,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185014421,15948,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185014454,15981,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185014571,16098,-6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185014955,16482,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185015004,16531,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185015037,16564,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185015120,16647,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185015921,17448,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185016471,17997,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185016520,18046,1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017021,18548,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017070,18595,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017120,18645,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017204,18729,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017671,19198,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017704,19231,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,86C724A4-C8F9-EA9E-A862-DEAEC9ABF4BF_1,B00C69F0-A8AE-F11E-EC48-788DBDA63C92,7A5CB01F-AD78-60D8-01B6-8BFCBC4723E2,1677185017720,19247,-6
